signal_date,universe_equal_weight_index,market_return,ma_200d,ret_60d,vol_60d,drawdown_120d,regime,target_exposure
2023-09-27,5.866122585282234,0.007587898610249361,5.66933819064105,0.009858301882691656,0.14983873754264979,-0.0370177943011718,neutral,0.8
2023-10-31,5.454920787068181,-0.010653999588252229,5.701367864231393,-0.08698452138525137,0.15782863168473282,-0.10452064799621474,bear,0.5
2023-11-30,6.09472547558697,0.007107720831641744,5.753184422146793,0.012528319083532136,0.19382271608842191,0.0,neutral,0.8
2023-12-28,6.363386325210606,0.015503120699707416,5.8179679865463925,0.08476872630926224,0.18556571493722726,0.0,bull,1.0
2024-01-31,6.093971667977199,0.003148912105959283,5.88928209376852,0.078347372424588,0.16052325253038546,-0.04233825253796619,bull,1.0
2024-02-29,6.427949643331971,-0.006507189867853581,5.955382219114121,0.05467418821073444,0.1382117574684336,-0.020094240501410954,bull,1.0
2024-03-29,6.545467368031651,-0.009551513097427971,6.037695607879324,0.032987415482176985,0.13991663851496644,-0.01385125627162831,bull,1.0
2024-04-30,6.678365199845674,-0.0032588053501491623,6.105076295183751,0.09589698864853036,0.16133016200623115,-0.0032588053501491077,bull,1.0
2024-05-31,6.7233220553640916,0.008895464971925102,6.193350872591972,0.04180943714809371,0.14569952306965162,-0.022763236666249687,bull,1.0
2024-06-28,6.921887852623265,0.011905117643115394,6.278573119877018,0.057508572486369536,0.14135226926773223,-0.00312678241571418,bull,1.0
2024-07-31,6.8423328677615,0.004724379800614231,6.389590925938475,0.02959173698952733,0.1104628482180492,-0.02380927149253531,neutral,0.8
2024-08-30,6.770595077945419,0.0051966790583555895,6.4927967680325605,0.005186256295767411,0.23049666035759064,-0.03404405057380877,neutral,0.8
2024-09-30,6.8924312436462865,-0.012252769135744503,6.56048138108245,0.011635923646481805,0.24952511663755403,-0.016661772094715088,neutral,0.8
2024-10-31,6.856315129210621,-0.0015876297166423907,6.626586407227011,0.006777527350460666,0.2493701482802623,-0.02181443226825397,neutral,0.8
2024-11-29,6.586383152397064,-0.018823376840984004,6.69027536231531,-0.02215235210839117,0.15965375175923974,-0.06032543402536272,neutral,0.8
2024-12-30,6.459046979440654,0.00044188495325156126,6.702477894149261,-0.0494776946174027,0.19940209654013755,-0.07849239459948898,bear,0.5
2025-01-31,6.854806759574885,0.0014427689387885923,6.719327490532469,-0.0018072775704673916,0.20289558707628094,-0.021987654778793497,neutral,0.8
2025-02-28,7.0349347945217495,-0.03334518498432691,6.779797021802192,0.056749833482102385,0.21542668384220917,-0.03742577692199156,bull,1.0
2025-03-31,6.819443668430809,-0.02510289905746163,6.820534806129604,0.034481689247717995,0.16837096971539575,-0.06841793077641711,neutral,0.8
2025-04-30,7.222062861557498,-0.00042900068002900876,6.82087183697608,0.06820479790297496,0.23349727095895925,-0.013417429375047307,bull,1.0
2025-05-30,7.8524827902860865,-0.003758752779504751,6.87683516454981,0.12123858349281025,0.2278049210147445,-0.0037587527795047704,bull,1.0
2025-06-30,8.859220123352733,0.006744336117155814,7.055848291229033,0.29911185634755566,0.22812879536403552,-0.008953509618757849,bull,1.0
2025-07-31,9.246172347921897,-0.0034401397542939078,7.339198878404762,0.2773798711908262,0.1585960511795561,-0.01555442093276349,bull,1.0
2025-08-29,9.083044494845423,-0.0035727308704376327,7.558462324602533,0.12919938094866334,0.16998796737282074,-0.032922742411213735,bull,1.0
2025-09-30,9.246256039788568,-0.0026596983796021295,7.85141322456449,0.039058123353981955,0.14775414600076786,-0.033648720959433276,bull,1.0
2025-10-31,10.119626320427397,0.0028686893158080744,8.137135800946142,0.09446654676535537,0.15968196089840023,-0.008780469000550961,bull,1.0
2025-11-28,10.155033019087657,-0.0015529674632318241,8.473822826905572,0.11802083815075237,0.19198705037035987,-0.029099927668410075,bull,1.0
2025-12-30,10.284807643387813,-0.006272519733664159,8.819233673281582,0.10936287217487961,0.20100142268394217,-0.03464488968049595,bull,1.0
2026-01-30,11.821256605276073,-0.0073776411746353495,9.23806512781912,0.15765371284629448,0.1994213074848415,-0.007377641174635352,bull,1.0
2026-02-27,13.452837708457368,-0.007202226898694292,9.729671167244641,0.32268854901416555,0.21366978933568861,-0.007202226898694319,bull,1.0
2026-03-31,11.785478470511373,-0.024472815970688434,10.22201787024082,0.13872366215462173,0.43635451491089466,-0.13025065536163538,bull,1.0
2026-04-30,14.257365518799931,-0.011800952029337291,10.725367445380877,0.20607867630896126,0.4658725616626551,-0.011800952029337286,bull,1.0
2026-05-29,13.707472512264616,0.01055364743918555,11.149408068600192,0.06631522876950191,0.4634687883915094,-0.05496864608178331,bull,1.0
2026-06-30,12.305147289792616,-0.01867117297630102,11.563379408607815,-0.009007984665157287,0.38536814029717925,-0.15164885481031676,neutral,0.8
