ticker,signal_date,return_6m,return_12m_ex_1m,momentum_score,volatility_1y,max_drawdown_1y,low_volatility_score,name,available_date,fiscal_period,value_score,quality_score,composite_score,composite_weight_coverage,factor_scope
036460,2025-03-31,-0.2430997876857749,0.2178387650085762,-0.3179224568822922,0.7160156694825985,-0.5267716535433071,-0.305048870815073,한국가스공사(주),2025-03-31,2024-12,0.4946298997629201,-0.3458261217376983,-0.1205807499641671,1.0,integrated_value_quality_momentum_low_volatility
081660,2025-03-31,-0.0755176613885505,-0.0739393939393939,-0.3121217101837992,0.2927812281774681,-0.2137232845894263,-0.0112955252929695,(주)미스토홀딩스,2025-03-31,2024-12,-1.1510733704755511,0.817425490642238,-0.12283022803076009,1.0,integrated_value_quality_momentum_low_volatility
066570,2025-03-31,-0.2949771689497716,-0.1681772406847935,-0.8506705765794632,0.3374079980488041,-0.3222124670763828,0.2361485243182068,엘지전자(주),2025-03-31,2024-12,0.0478539026581107,0.1007932280123995,-0.12323649521297692,1.0,integrated_value_quality_momentum_low_volatility
016360,2025-03-31,-0.0473684210526316,0.1287246722288437,-0.03061793636961,0.2870161753817737,-0.1548323471400394,-0.2087905348758841,삼성증권(주),2025-03-31,2024-12,0.4325001098267459,-0.614965585919981,-0.12577723938688712,1.0,integrated_value_quality_momentum_low_volatility
034730,2025-03-31,-0.1336898395721925,-0.20857596611964,-0.5771040739081389,0.3752754354413717,-0.3326359832635983,0.145000432680372,에스케이(주),2025-03-31,2024-12,0.3100952183155497,-0.3008135505167646,-0.12799619251710226,1.0,integrated_value_quality_momentum_low_volatility
047810,2025-03-31,0.3992537313432835,0.254335260115607,0.9916234990168472,0.4419463140116554,-0.2847919655667145,-0.2596492639110331,한국항공우주산업(주),2025-03-31,2024-12,-0.8008003791588297,-0.4313888978683364,-0.13364074217820318,1.0,integrated_value_quality_momentum_low_volatility
377300,2025-03-31,0.1745379876796715,-0.180940892641737,0.0625534160003878,0.5367568158893455,-0.4568210262828536,0.0504208467655947,(주)카카오페이,2025-03-31,2024-12,-0.9071218171295052,0.2127712389757663,-0.1372265592364305,1.0,integrated_value_quality_momentum_low_volatility
036570,2025-03-31,-0.1662946428571429,-0.1021750126454223,-0.5229097403015729,0.4496869645789261,-0.3889570552147239,0.0980827820586457,(주)엔씨소프트,2025-03-31,2024-12,-0.3098871450068253,0.16949354275733,-0.1377346020881714,1.0,integrated_value_quality_momentum_low_volatility
096770,2025-03-31,-0.002661934338953,0.0944490472245236,0.0194871449295311,0.4720087104040437,-0.2611464968152867,-0.4497525114447583,에스케이이노베이션(주),2025-03-31,2024-12,-0.3765971096780749,0.0995900202616224,-0.1493509873976009,1.0,integrated_value_quality_momentum_low_volatility
062040,2025-03-31,0.1939605110336817,,0.2905113868965387,0.8082465592314804,-0.4657657657657658,-0.8457231925650024,산일전기(주),2025-03-31,2024-12,-1.3771628851265298,0.9653976913911784,-0.15118820565314478,1.0,integrated_value_quality_momentum_low_volatility
010950,2025-03-31,-0.0818330605564647,-0.2605905006418485,-0.5326474274460782,0.2814977244169684,-0.3580838323353293,0.5598091478630478,에쓰-오일(주),2025-03-31,2024-12,0.2811962201360786,-0.6805504536846235,-0.15506610836027734,1.0,integrated_value_quality_momentum_low_volatility
009830,2025-03-31,-0.2280849928876245,-0.1888490580428647,-0.7415777810155488,0.5922455192172185,-0.5616575449569976,0.247218153594062,한화솔루션(주),2025-03-31,2024-12,0.4508065384452434,-0.4411994024190827,-0.15560900064948874,1.0,integrated_value_quality_momentum_low_volatility
005830,2025-03-31,-0.2200704225352112,-0.1195856873822975,-0.6485418762309875,0.4187646998712059,-0.2832792207792207,-0.1858931777040949,디비손해보험(주),2025-03-31,2024-12,0.3294608224947024,-0.152357832170035,-0.16265624862590075,1.0,integrated_value_quality_momentum_low_volatility
011170,2025-03-31,-0.1742424242424242,-0.4565573770491803,-0.9336216235988156,0.5692835941772675,-0.5710843373493976,0.3605739646228117,롯데케미칼(주),2025-03-31,2024-12,0.4713242765893902,-0.4058954898910201,-0.16522819079510004,1.0,integrated_value_quality_momentum_low_volatility
006400,2025-03-31,-0.4932811641954969,-0.4652466059617816,-1.557431550273459,0.4647073104996392,-0.6121414009793825,0.8699155169371336,삼성SDI(주),2025-03-31,2024-12,-0.0144573879034842,0.1643752266731249,-0.16967656315487162,1.0,integrated_value_quality_momentum_low_volatility
068270,2025-03-31,-0.1218525205304235,0.0662831352107304,-0.247349651743455,0.3264836940538205,-0.2095696965067169,-0.1419586679308579,(주)셀트리온,2025-03-31,2024-12,-0.6646235911428583,0.2762991778763459,-0.17349529094484614,1.0,integrated_value_quality_momentum_low_volatility
298020,2025-03-31,-0.1842105263157895,-0.2152542372881356,-0.6843434274875402,0.494636252744794,-0.5300970873786408,0.4648589939584684,,,,,,-0.17358679573375857,0.45,integrated_value_quality_momentum_low_volatility
030000,2025-03-31,-0.0185185185185184,0.0094130675526025,-0.1066203254576307,0.1811954080536953,-0.1474062660503338,0.1183788979234999,(주)제일기획,2025-03-31,2024-12,-1.0003795043214965,0.242561951014801,-0.1803055925556415,1.0,integrated_value_quality_momentum_low_volatility
069620,2025-03-31,-0.2108938547486033,0.1566579634464751,-0.3225000481703396,0.4459904674408532,-0.2985723153320918,-0.2226596380579809,(주)대웅제약,2025-03-31,2024-12,-0.3681032708871861,0.1073255398504117,-0.18498509542085412,1.0,integrated_value_quality_momentum_low_volatility
361610,2025-03-31,-0.3153846153846154,-0.6066666666666667,-1.3106108508511876,0.5206623205621461,-0.7174479166666667,0.8976635786053953,에스케이아이이테크놀로지(주),2025-03-31,2024-12,0.2316537186366628,-0.3231616542942395,-0.18715506362082399,1.0,integrated_value_quality_momentum_low_volatility
307950,2025-03-31,-0.2787182587666263,-0.1027351567711808,-0.7456087139432493,0.4283243182988814,-0.3271291596164692,-0.0568647993418737,현대오토에버(주),2025-03-31,2024-12,-0.3534458165323773,0.2995137096777249,-0.19628247958396394,1.0,integrated_value_quality_momentum_low_volatility
298050,2025-03-31,-0.3642335766423358,-0.4218978102189781,-1.2702850241486157,0.4398229929142766,-0.5714285714285714,0.8049054299357343,에이치에스효성첨단소재(주),2025-03-31,2024-12,0.2549042954219389,-0.4096439710965117,-0.21575728752347578,1.0,integrated_value_quality_momentum_low_volatility
047040,2025-03-31,-0.2154420921544209,-0.0428954423592493,-0.5539165728812676,0.3348472007355084,-0.2746478873239436,0.0694657836114146,(주)대우건설,2025-03-31,2024-12,0.4132196960276655,-0.6861166039924049,-0.2271160436888391,1.0,integrated_value_quality_momentum_low_volatility
018880,2025-03-31,-0.1489040060468631,-0.2438768369489153,-0.6465053093053104,0.4495411764347434,-0.4399867374005305,0.2868098305690233,한온시스템(주),2025-03-31,2024-12,0.2040232718222792,-0.5878209964713567,-0.22960484219836014,1.0,integrated_value_quality_momentum_low_volatility
005940,2025-03-31,-0.0042613636363636,0.1730474732006126,0.1039374737382453,0.2555603296836017,-0.1500386697602475,-0.1188190388658135,엔에이치투자증권(주),2025-03-31,2024-12,0.3605682724889948,-1.0807110098932342,-0.2318506741843229,1.0,integrated_value_quality_momentum_low_volatility
007660,2025-03-31,0.0239595018264446,0.2683123238455105,0.2658701871570067,0.8727335182363893,-0.6405423396279297,-0.3641451955644161,(주)이수페타시스,2025-03-31,2024-12,-1.5533215333868466,0.5348874572015127,-0.23422563850988942,1.0,integrated_value_quality_momentum_low_volatility
137310,2025-03-31,-0.0335781741867785,-0.0745501285347043,-0.2299578145887646,0.5195011127918864,-0.4693602693602693,0.1557284575874552,에스디바이오센서(주),2025-03-31,2024-12,-2.0439182142634205,1.003294324441145,-0.23633501836321172,1.0,integrated_value_quality_momentum_low_volatility
443060,2025-03-31,0.2551594746716699,,0.411400008098729,0.6657873632294716,-0.5128953771289537,-0.1843331991504319,에이치디현대마린솔루션(주),2025-03-31,2024-12,-2.658074570615378,1.2056891390988815,-0.2368285387295842,1.0,integrated_value_quality_momentum_low_volatility
007070,2025-03-31,-0.2403984445746551,-0.1637480467697613,-0.7379221623449979,0.3013907588166188,-0.2797979797979798,0.2029626484438039,(주)지에스리테일,2025-03-31,2024-12,0.3928085945590587,-0.6507303023331785,-0.24090495295767758,1.0,integrated_value_quality_momentum_low_volatility
088350,2025-03-31,-0.1445378151260504,-0.1761102603369065,-0.5623445876295475,0.317430445160777,-0.2476923076923076,0.0296439549105317,한화생명보험(주),2025-03-31,2024-12,0.5843855683681713,-0.843423913819256,-0.24158813797901452,1.0,integrated_value_quality_momentum_low_volatility
001450,2025-03-31,-0.3458083832335329,-0.3127690100430416,-1.112248618756958,0.3350834562717135,-0.3955739972337483,0.514705332086881,현대해상화재보험(주),2025-03-31,2024-12,0.5066781283257253,-0.6503687953926561,-0.24356219480822883,1.0,integrated_value_quality_momentum_low_volatility
051910,2025-03-31,-0.2331768388106416,-0.4295454545454545,-1.0199281540197127,0.4292946266712684,-0.5374592833876222,0.7156382352119383,(주)엘지화학,2025-03-31,2024-12,-1.152418175152509,0.5127749352037702,-0.24612645468953678,1.0,integrated_value_quality_momentum_low_volatility
267260,2025-03-31,-0.0788643533123027,1.1721049264235446,1.070170844810973,0.7120304816846549,-0.3461012311901504,-0.9578310931573504,에이치디현대일렉트릭(주),2025-03-31,2024-12,-2.577336451187648,1.0408417419150506,-0.25610509765112366,1.0,integrated_value_quality_momentum_low_volatility
004020,2025-03-31,0.0288065843621398,-0.1970149253731343,-0.2432322436059047,0.4010892122467436,-0.3996983408748115,0.3040224495581208,현대제철(주),2025-03-31,2024-12,0.487835127718734,-1.269245092505185,-0.25881831681172396,1.0,integrated_value_quality_momentum_low_volatility
000670,2025-03-31,-0.1479135776318576,-0.1030767569901759,-0.4876060582636853,0.7156730030768637,-0.4096477509681263,-0.7358994185837513,(주)영풍,2025-03-31,2024-12,0.3817785013819444,-0.3455678075518219,-0.27730711520273205,1.0,integrated_value_quality_momentum_low_volatility
052690,2025-03-31,-0.2101648351648352,-0.0876712328767123,-0.5934015465969554,0.4484059167072478,-0.3926829268292683,0.1162102500146888,한국전력기술(주),2025-03-31,2024-12,-1.0247054687473665,0.3220092265501567,-0.28468193586809565,1.0,integrated_value_quality_momentum_low_volatility
039490,2025-03-31,-0.0357142857142857,-0.1262063845582777,-0.2917560061858699,0.3779186569213809,-0.2295988934993084,-0.2441082961628283,키움증권(주),2025-03-31,2024-12,0.4042012926870425,-0.8875802001723005,-0.2869843976589626,1.0,integrated_value_quality_momentum_low_volatility
302440,2025-03-31,-0.302491103202847,-0.2430668841761827,-0.9489888814566187,0.4372313969944766,-0.3777777777777777,0.0994744211520329,에스케이바이오사이언스(주),2025-03-31,2024-12,-0.2598906095134821,-0.0410531278065613,-0.294640926854087,1.0,integrated_value_quality_momentum_low_volatility
323410,2025-03-31,0.0,-0.1435897435897436,-0.240584593068874,0.3529145976678138,-0.3351819757365685,0.230918580747644,(주)카카오뱅크,2025-03-31,2024-12,-0.1537646341756251,-0.8213701865649676,-0.2988146466310862,1.0,integrated_value_quality_momentum_low_volatility
032830,2025-03-31,-0.1743027888446214,-0.1184600197433366,-0.5568806175950521,0.4084677438604598,-0.255045871559633,-0.254794756795617,삼성생명보험(주),2025-03-31,2024-12,0.2592692376674659,-0.8242422188860234,-0.37263446200682704,1.0,integrated_value_quality_momentum_low_volatility
326030,2025-03-31,-0.0614366729678639,0.2302083333333333,0.0547112859920379,0.4327176240260597,-0.2422557585385226,-0.3849643692159897,에스케이바이오팜(주),2025-03-31,2024-12,-2.680215724281431,1.1634166669022756,-0.3843439833448635,1.0,integrated_value_quality_momentum_low_volatility
011790,2025-03-31,-0.1878495255688974,0.1700120582506261,-0.2620945726998906,0.7126224813894915,-0.5371222809951571,-0.2552568060476101,에스케이씨(주),2025-03-31,2024-12,-0.3927597350655611,-0.644832881817601,-0.4082148026961653,1.0,integrated_value_quality_momentum_low_volatility
090430,2025-03-31,-0.279317697228145,0.0551663747810857,-0.5707878525176503,0.5226048664599066,-0.4876416065911432,0.2125388211211431,(주)아모레퍼시픽,2025-03-31,2024-12,-1.6778403515563431,0.3662021093953264,-0.40978865397567177,1.0,integrated_value_quality_momentum_low_volatility
022100,2025-03-31,-0.1600688468158347,-0.5491228070175438,-1.0038097549322438,0.6133908239700633,-0.6712707182320442,0.5791703535752148,(주)포스코디엑스,2025-03-31,2024-12,-1.7876127241685582,0.5564973534669062,-0.4150723430200857,1.0,integrated_value_quality_momentum_low_volatility
006800,2025-03-31,0.033858000226475,0.08915869511896,0.0857294577513416,0.35875710572893,-0.2127508013771815,-0.2406763106343526,미래에셋증권(주),2025-03-31,2024-12,0.3706863292293135,-1.6092827722287952,-0.4168161470503453,1.0,integrated_value_quality_momentum_low_volatility
128940,2025-03-31,-0.3187311178247733,-0.2417417417417418,-0.9795913247659702,0.4156758298266479,-0.3566333808844507,0.0952522569262209,한미약품(주),2025-03-31,2024-12,-1.4251817564534572,0.521991745733366,-0.4255452951996028,1.0,integrated_value_quality_momentum_low_volatility
024110,2025-03-31,0.0092264017033356,-0.0050955414012738,-0.0679867601847856,0.2185391932802629,-0.1729518855656696,0.0923985841228847,중소기업은행,2025-03-31,2024-12,0.5048472028996858,-1.8567457940997816,-0.4293289107266325,1.0,integrated_value_quality_momentum_low_volatility
008770,2025-03-31,-0.1425389755011136,-0.2878006872852233,-0.6828919476950519,0.2701891016572312,-0.4292527821939587,0.8610252276109925,(주)호텔신라,2025-03-31,2024-12,0.1151672800571658,-1.5434500400972806,-0.4327611334164573,1.0,integrated_value_quality_momentum_low_volatility
006280,2025-03-31,-0.2476894639556377,0.0721991701244813,-0.4893258036698425,0.4335851655982825,-0.3197771587743733,-0.1019879444125535,(주)녹십자,2025-03-31,2024-12,-1.1771881327702332,-0.1165700233283224,-0.4719970799910263,1.0,integrated_value_quality_momentum_low_volatility
000100,2025-03-31,-0.1298804780876493,0.6981382978723405,0.4410898287077608,0.5571784429315008,-0.3329260843005498,-0.4764683980013324,(주)유한양행,2025-03-31,2024-12,-2.3334970257032586,0.2532111736495394,-0.49243212675427905,1.0,integrated_value_quality_momentum_low_volatility
042700,2025-03-31,-0.2910602910602911,0.0111223458038423,-0.6430771214637611,0.6648940872273013,-0.6391534391534391,0.2844394619748899,한미반도체(주),2025-03-31,2024-12,-2.878987499444486,0.9695095135105604,-0.5327754087789158,1.0,integrated_value_quality_momentum_low_volatility
207940,2025-03-31,-0.0333650935739597,0.3797627367617273,0.2768629633791052,0.3057135682793924,-0.1604032454947211,-0.2522310620951086,삼성바이오로직스(주),2025-03-31,2024-12,-2.779537471923934,0.4529484514653774,-0.5402303041156157,1.0,integrated_value_quality_momentum_low_volatility
373220,2025-03-31,-0.1455938697318007,-0.109375,-0.4900441888298116,0.4315076019621026,-0.2554410080183276,-0.3321881123447388,(주)엘지에너지솔루션,2025-03-31,2024-12,-1.3423644769705474,-0.2934992835390422,-0.6125895739807502,1.0,integrated_value_quality_momentum_low_volatility
093370,2025-03-31,-0.2931034482758621,-0.4295454545454545,-1.1383034460332486,0.4521574626479854,-0.4807242990654206,0.4281205259897659,(주)후성,2025-03-31,2024-12,-0.2437635443744079,-1.3072293092290928,-0.6520614351726888,1.0,integrated_value_quality_momentum_low_volatility
005420,2025-03-31,-0.2800947867298577,-0.4597855227882037,-1.1463140407111745,0.6148507320980447,-0.623125794155019,0.3965866238720228,코스모화학(주),2025-03-31,2024-12,-0.613653450720307,-1.0371473538314526,-0.6718187542329015,1.0,integrated_value_quality_momentum_low_volatility
003670,2025-03-31,-0.48479908100824,-0.5443580920551195,-1.644942975448173,0.5733109755771945,-0.6263989055456413,0.550824126715816,(주)포스코퓨처엠,2025-03-31,2024-12,-0.8933591870054445,-0.5460041642699887,-0.6882119645512378,1.0,integrated_value_quality_momentum_low_volatility
003090,2025-03-31,-0.2665362035225048,0.0448877805486285,-0.5569971217900392,0.5217235503284833,-0.3160583941605839,-0.4173469035158496,(주)대웅,2025-03-31,2024-12,-2.385815534543537,0.4267734086613806,-0.6911405221881498,1.0,integrated_value_quality_momentum_low_volatility
112610,2025-03-31,-0.508695652173913,-0.1415662650602409,-1.1966412322872515,0.5704713798529892,-0.5311203319502075,0.2090976780897958,씨에스윈드(주),2025-03-31,2024-12,-2.201773521599828,0.3360169493781592,-0.7069790680403629,1.0,integrated_value_quality_momentum_low_volatility
034220,2025-03-31,-0.205590622182146,-0.1722943722943722,-0.6786911203096004,0.3666705486150342,-0.3320697498104624,0.1723609066766719,엘지디스플레이(주),2025-03-31,2024-12,0.1108670303337933,-2.0370309213106683,-0.7185931175518179,1.0,integrated_value_quality_momentum_low_volatility
035720,2025-03-31,0.1076487252124644,-0.1903460837887067,-0.080058964175688,0.3884319647833686,-0.4025500910746812,0.3578591659192904,(주)카카오,2025-03-31,2024-12,-4.212431445012236,0.9387919462513122,-0.7199131852377293,1.0,integrated_value_quality_momentum_low_volatility
010140,2025-03-31,0.2838095238095237,0.6670366259711431,1.2235998121045526,0.4633728403683485,-0.202190395956192,-0.6376628918749079,삼성중공업(주),2025-03-31,2024-12,-4.330131660211455,0.5657548509240078,-0.7344390851245048,1.0,integrated_value_quality_momentum_low_volatility
008930,2025-03-31,-0.2169390787518573,-0.2786683107274968,-0.8196778736367689,0.6081927749926366,-0.4942418426103646,-0.0560288015144307,한미사이언스(주),2025-03-31,2024-12,-2.4351042338180706,0.1675291132158548,-0.7746425532018395,1.0,integrated_value_quality_momentum_low_volatility
450080,2025-03-31,-0.4452975047984645,-0.3884565499351491,-1.3931383555769083,0.7703567816966919,-0.6199868507560815,-0.147190497134475,(주)에코프로머티리얼즈,2025-03-31,2024-12,-1.7222838283582718,-0.0855007415918279,-0.8339438678882385,1.0,integrated_value_quality_momentum_low_volatility
066970,2025-03-31,-0.3362930077691454,-0.4947058823529412,-1.2962484880319392,0.6437072213853084,-0.6790123456790124,0.4765587384078523,(주)엘앤에프,2025-03-31,2024-12,-0.9372137471154548,-1.3838004610711314,-0.8781939494266174,1.0,integrated_value_quality_momentum_low_volatility
454910,2025-03-31,-0.2382397572078907,-0.275,-0.8576650243717894,0.6237184837138446,-0.5250709555345316,0.0045528006168841,두산로보틱스(주),2025-03-31,2024-12,-2.360165023733206,-0.2547146901686947,-0.8799613589534804,1.0,integrated_value_quality_momentum_low_volatility
009420,2025-03-31,-0.2650602409638554,-0.0363164721141374,-0.6445959240304214,0.6198273771232767,-0.4487951807228916,-0.2634812597742456,한올바이오파마(주),2025-03-31,2024-12,-2.360165023733206,-0.3477001150203736,-0.9081965234018681,1.0,integrated_value_quality_momentum_low_volatility
457190,2025-03-31,-0.1336734693877551,-0.0601503759398496,-0.4116291412488608,0.8552032827712288,-0.6542288557213931,-0.3112613101830559,(주)이수스페셜티케미컬,2025-03-31,2024-12,-3.3064002632810485,0.1214987908771608,-0.9553099759059402,1.0,integrated_value_quality_momentum_low_volatility
064350,2025-04-30,0.7641509433962264,1.7506493506493506,3.3533757459083544,0.5838172022224635,-0.3375558867362146,-0.5692644764949008,현대로템(주),2025-03-31,2024-12,-0.4607838463850152,0.4196772202716897,0.7351982456633616,1.0,integrated_value_quality_momentum_low_volatility
012450,2025-04-30,1.1310144455305746,2.0832616068894607,3.859354092625787,0.6563445001857642,-0.3293281612744942,-0.8494680614176063,한화에어로스페이스(주),2025-03-31,2024-12,-1.0286404229927182,0.2074482852885203,0.600019290711302,1.0,integrated_value_quality_momentum_low_volatility
071970,2025-04-30,0.7571428571428571,1.1575613618368965,2.602460534358611,0.661555952519802,-0.3390243902439024,-0.831951033856226,에이치디현대마린엔진(주),2025-03-31,2024-12,-0.5019074580504085,0.7970568845643555,0.5978651276751121,1.0,integrated_value_quality_momentum_low_volatility
272210,2025-04-30,1.0291363163371487,1.0823095823095823,2.987859591459018,0.6948311525241865,-0.335678391959799,-0.9589376505994952,한화시스템(주),2025-03-31,2024-12,-0.1505779863973391,0.2144542350990844,0.5818691416752461,1.0,integrated_value_quality_momentum_low_volatility
017960,2025-04-30,0.8096564531104922,0.4228121927236972,1.779981089229088,0.4429011384932451,-0.2951310861423221,-0.2386242946191478,(주)한국카본,2025-03-31,2024-12,-0.20089345304604,0.5141245305372669,0.5012844092831125,1.0,integrated_value_quality_momentum_low_volatility
003230,2025-04-30,0.8029739776951672,2.4430894308943087,3.446613637754505,0.6359277958986679,-0.3398876404494382,-0.7404198195482978,삼양식품(주),2025-03-31,2024-12,-2.3714307989142456,1.1535057698930893,0.46676347676833196,1.0,integrated_value_quality_momentum_low_volatility
329180,2025-04-30,1.0333839150227615,1.5982142857142856,3.637796164689425,0.5783795588407625,-0.2472677595628415,-0.8809605746650024,에이치디현대중공업(주),2025-03-31,2024-12,-1.4630143922030587,0.2366309221408221,0.43849260483083774,1.0,integrated_value_quality_momentum_low_volatility
000880,2025-04-30,0.750909090909091,0.6425855513307985,1.9501821227353764,0.4897089013759678,-0.2466539196940727,-0.5774502878747956,(주)한화,2025-03-31,2024-12,0.2611765828555071,-0.1787207584267542,0.3837333912947355,1.0,integrated_value_quality_momentum_low_volatility
007340,2025-04-30,0.1697898921067575,0.2820512820512821,0.4775825724379627,0.3710514252457759,-0.1692650334075723,-0.4515282303555529,(주)디엔오토모티브,2025-03-31,2024-12,0.3368621269310191,0.8890675875228461,0.38002580502798866,1.0,integrated_value_quality_momentum_low_volatility
073240,2025-04-30,0.1476190476190475,-0.2542768273716952,-0.2293585668478923,0.3800115263623225,-0.5024271844660194,0.7369184948383164,금호타이어(주),2025-03-31,2024-12,0.2309612760767186,0.7579108401273763,0.37515762831308275,1.0,integrated_value_quality_momentum_low_volatility
241560,2025-04-30,0.2515964240102171,-0.0977443609022556,0.1487244499880154,0.4679736701729693,-0.4430894308943089,0.2164339383228191,두산밥캣(주),2025-03-31,2024-12,0.1585454193289019,0.8143602201743239,0.36441232104609034,1.0,integrated_value_quality_momentum_low_volatility
042660,2025-04-30,1.638655462184874,1.3896551724137929,3.384957098217232,0.6798594038259402,-0.2655699177438307,-1.163902256462949,한화오션(주),2025-03-31,2024-12,-0.521235149724607,-0.4071520809667187,0.36100441154055085,1.0,integrated_value_quality_momentum_low_volatility
069960,2025-04-30,0.3099671412924425,0.1955645161290322,0.616799686652374,0.2832998761912936,-0.2111742424242424,0.0044432563262086,(주)현대백화점,2025-03-31,2024-12,0.542821128993163,0.2187485194447528,0.3564184110100518,1.0,integrated_value_quality_momentum_low_volatility
000720,2025-04-30,0.4673721340388006,0.1555555555555554,0.8442417195317773,0.3436125662824847,-0.3249299719887955,0.212806826557186,현대건설(주),2025-03-31,2024-12,0.3385459435714501,0.0168281242039516,0.3433067183484295,1.0,integrated_value_quality_momentum_low_volatility
111770,2025-04-30,0.1633906633906634,0.3328729281767955,0.5295985253640992,0.3635207758197027,-0.2064393939393939,-0.2895060296248776,(주)영원무역,2025-03-31,2024-12,0.2817240465074506,0.6509207789565034,0.34020567072986296,1.0,integrated_value_quality_momentum_low_volatility
001680,2025-04-30,0.2040302267002518,0.1580246913580247,0.3834461595715068,0.3571580474929988,-0.3917218543046358,0.4105511065842322,대상(주),2025-03-31,2024-12,0.4424279761152031,0.1588799823916753,0.33624274995602654,1.0,integrated_value_quality_momentum_low_volatility
032640,2025-04-30,0.2116935483870967,0.0830704521556255,0.3036046321647072,0.1807956702694757,-0.1705882352941176,0.1567474400500572,(주)엘지유플러스,2025-03-31,2024-12,0.3852200872083744,0.4131296066203166,0.3274945498393768,1.0,integrated_value_quality_momentum_low_volatility
271560,2025-04-30,0.2482269503546099,0.2340647857889237,0.5559901081295542,0.278525859243686,-0.1963601532567049,-0.0333130529860157,(주)오리온,2025-03-31,2024-12,-0.4616025932238156,1.0187820531979797,0.32256888408862544,1.0,integrated_value_quality_momentum_low_volatility
175330,2025-04-30,-0.0295622512791359,0.5158069883527454,0.4175238767509885,0.3531792638705572,-0.2322738386308068,-0.1592943886841754,(주)JB금융지주,2025-03-31,2024-12,0.1490222168562409,0.6919160348775037,0.3173524561282234,1.0,integrated_value_quality_momentum_low_volatility
005850,2025-04-30,-0.0105421686746988,0.2524752475247525,0.1231010874747708,0.4530887763532107,-0.3988950276243094,0.106012983414183,에스엘(주),2025-03-31,2024-12,0.3544412732640722,0.5864317603414878,0.3165177149699937,1.0,integrated_value_quality_momentum_low_volatility
011200,2025-04-30,0.0709677419354839,0.4123711340206186,0.4657966661451771,0.4308632251522182,-0.2113169754631948,-0.503866826643887,에이치엠엠(주),2025-03-31,2024-12,0.438710371205334,0.6210238555835882,0.31166055068392684,1.0,integrated_value_quality_momentum_low_volatility
030200,2025-04-30,0.182648401826484,0.4218978102189781,0.6743829736513254,0.2677261986393008,-0.1061224489795918,-0.2334833994017139,(주)케이티,2025-03-31,2024-12,-0.0129526050493635,0.6210919754619612,0.3049885049087361,1.0,integrated_value_quality_momentum_low_volatility
006040,2025-04-30,0.353151397011046,0.0662279900079205,0.5318053272297233,0.2961438102810167,-0.2438699057781813,0.0798175672876793,동원산업(주),2025-03-31,2024-12,0.3308491378130767,0.2344753635873175,0.3019697387944311,1.0,integrated_value_quality_momentum_low_volatility
017800,2025-04-30,0.645879732739421,0.3965087281795512,1.4587367551651018,0.4045123917015758,-0.1915966386554621,-0.4851777153317256,현대엘리베이터(주),2025-03-31,2024-12,-0.149760980034089,0.2327321592240788,0.30002804848363174,1.0,integrated_value_quality_momentum_low_volatility
375500,2025-04-30,0.4222585924713584,0.2436090225563909,0.8744280230076167,0.38292421970489,-0.2232620320855615,-0.294844252803117,디엘이앤씨(주),2025-03-31,2024-12,0.4878672716855938,0.0476822013377217,0.29590963351399574,1.0,integrated_value_quality_momentum_low_volatility
034230,2025-04-30,0.1990291262135921,-0.2342032967032966,-0.1138034576858372,0.3177881038686554,-0.4146658014276444,0.6302805187232807,(주)파라다이스,2025-03-31,2024-12,0.3589168470780179,0.3428503218082379,0.2901895476351727,1.0,integrated_value_quality_momentum_low_volatility
383220,2025-04-30,0.1669421487603306,0.0,0.1213287526379403,0.5077954552719219,-0.3608108108108108,-0.222013042802615,(주)에프앤에프,2025-03-31,2024-12,0.1071017245157647,0.915206623675012,0.2872669978304069,1.0,integrated_value_quality_momentum_low_volatility
300720,2025-04-30,0.263157894736842,0.2692307692307691,0.6260826940514856,0.3433450993794795,-0.1587096774193548,-0.3946220708543302,한일시멘트(주),2025-03-31,2024-12,0.3643485428614481,0.390838135128606,0.2859348355959492,1.0,integrated_value_quality_momentum_low_volatility
003240,2025-04-30,0.1977848101265822,0.0615141955835962,0.2522607882483252,0.3154218692154896,-0.2088998763906057,-0.1146447599517987,태광산업(주),2025-03-31,2024-12,0.5784347619674727,0.288420113356105,0.2712709695704212,1.0,integrated_value_quality_momentum_low_volatility
082740,2025-04-30,0.7868852459016393,1.0363636363636362,2.5039238763715588,0.6567035942770671,-0.2923076923076922,-0.9861978555833288,한화엔진(주),2025-03-31,2024-12,-0.9791195823293718,0.2898973473329377,0.2709307065937623,1.0,integrated_value_quality_momentum_low_volatility
021240,2025-04-30,0.3328267477203648,0.4288288288288289,0.9475496546898508,0.4021613010867603,-0.2009132420091324,-0.4429726901408287,코웨이(주),2025-03-31,2024-12,-0.1888814964375196,0.5274085639716034,0.259295070726398,1.0,integrated_value_quality_momentum_low_volatility
035250,2025-04-30,-0.0061349693251533,0.1330617786829599,-0.0178409614171732,0.230158963140464,-0.1891304347826087,0.1070070508121868,(주)강원랜드,2025-03-31,2024-12,0.280617176648992,0.5295183077542458,0.2459509562966658,1.0,integrated_value_quality_momentum_low_volatility
161390,2025-04-30,0.143646408839779,-0.3763866877971473,-0.3884193049634972,0.3822693058708012,-0.4433811802232854,0.5130301361416727,한국타이어앤테크놀로지(주),2025-03-31,2024-12,0.3288536267122933,0.5109239881331098,0.2409918041054665,1.0,integrated_value_quality_momentum_low_volatility
