ticker,rcept_no,category,snippet
000990,20260601001661,margin_risk,"화하고 있습니다. 1.2 신용위험 연결실체는 신용위험을 관리하기 위하여 일관된 전사신용정책을 운영하고 있습니다. 전사신용정책은 신속한 의사결정 지원 및 채권 안전장치 마련을 통한 손실 최소화를 목적으로 운영되고 있으며, 고객과 거래상대방의 재무상태와 과거 경험 및 기타 요소들을 고려하여 주기적으로 재무신용도를 평가하고 있으며 고객과 거래상대방 각각에 대한 신용한도를 설정, 관리하고 있습니다. 이러한 신용정책 상의 평가기준에 의거하여 신용여신의 적정 한도가 산출되며 기 설정된 내부의 재량권 및 절차에"
000990,20260601001661,margin_risk,"산 및 기타금융부채로 인식하고 있는 파생상품 거래현황 및 누적 거래손익은 다음과 같습니다. (단위:천미불,백만원) 상품종류 계약상대방 계약금액 계약일 종료일 계약환율 평가이익(평가손실) 거래이익(손실)(누적) 선물환 국민은행 4,000 2025-10-01 2025-12-30 1,400.45 - (134) 선물환 산업은행 4,000 2025-10-13 2025-12-30 1,422.50 - (46) 선물환 산업은행 3,000 2025-11-05 2025-12-30 1,444.45 - 32 선물환 산업은"
000990,20260601001661,margin_risk,"94,499 386,836,726,833 442,019,182,442 판매비와관리비 223,077,533,325 195,998,043,470 176,581,726,069 영업이익(손실) 277,294,561,174 190,838,683,363 265,437,456,373 관계기업/공동기업투자처분이익 14,417,560,904 0 0 지분법이익 6,844,282,219 24,792,060 0 지분법손실 0 0 6,404,097,647 금융수익 57,258,547,849 48,832,126,963 43,"
004000,20260515001167,new_orders,"고 및 비용절감 헤셀로스 제품 생산 capa. 10.0천톤/년 130,000 116,710 ※ 총 투자액은 기업 내외 여건의 변화에 따라 조정ㆍ변경될 수 있습니다. 4. 매출 및 수주상황 가. 매출실적 (단위 : 원) 부문 매출유형 품 목 2026년 1분기 2025년 2024년 케미칼사업부문 제품 ECH, 가성소다, 유록스 등 내수 169,045,114,024 583,014,706,194 494,913,284,688 수출 60,726,174,939 247,167,216,516 258,881,826,1"
004000,20260515001167,new_orders,"4) 판매전략 - 전략적 마케팅 활동의 강화 - 해외 시장의 선택과 집중(주요 시장별 현지 거점 확보 및 강화) - 글로벌 영업인프라 확대 - 신제품 발굴 및 신시장 개발 다. 수주상황 - 장기매출계약, 장기용역 제공계약 등은 없습니다. 5. 위험관리 및 파생거래 회사는 여러 활동으로 인하여 시장위험(환위험, 이자율위험 및 가격위험), 신용위험 및 유동성위험과 같은 다양한 금융위험에 노출되어 있습니다. 연결실체의 전반적인 위험관리정책은 금융시장의 예측불가능성에 초점을 맞추고 있으며, 재무성과에잠재적"
004000,20260515001167,new_orders,"향후 청정암모니아 물동량 증가에 따라 '50년까지 성장이 예상됨 3. 신규사업과 관련된 투자 및 예상 자금소요액, 투자자금 조달원천, 예상투자 회수기간 등 - '24년 선박 구매 계약을 체결하였으며, 관련 비용과 회수기간 등은 영업기밀과 관련되어 기재를 생략함 4. 사업 추진현황 - 동 사업 관련 암모니아사업부문을 신설하고 외항화물운송사업을 전담 및 추진 중 - 세부 내용은 영업기밀과 관련되어 기재를 생략함 5. 기존 사업과의 연관성 - 암모니아 해외 조달시 해상 운송으로 진행 중이며, 향후 물량 증"
004000,20260515001167,segment_sales,"다. [부문별 주요 제품 매출액] (단위 : 백만원) 부문 매출유형 품 목 구체적용도 주요상표등 2026년 1분기 2025년 2024년 매출액 비율 매출액 비율 매출액 비율 케미칼사업부문 제품 ECH, 가성소다, 유록스, TMAC 등 세정제, 매연 저감제 등 EUROX® 229,771 45.0% 830,182 47.4% 753,795 45.1% 상품 암모니아 등 비료, 카프로락탐 등 - 139,055 27.2% 402,861 23.0% 388,881 23.3% 그린소재사업부문 제품 메셀로스, 헤셀로스,"
004000,20260515001167,segment_sales,"% 830,182 47.4% 753,795 45.1% 상품 암모니아 등 비료, 카프로락탐 등 - 139,055 27.2% 402,861 23.0% 388,881 23.3% 그린소재사업부문 제품 메셀로스, 헤셀로스, 애니코트, 애니애디 등 건축, 의약, 페인트 첨가제 등 MECELLOSE®, HECELLOSE®,AnyCoat®, AnyAddy® 159,192 31.2% 579,306 33.1% 590,993 35.4% 상품 - - - - - - - - - 공통 및 기타 9,890 1.9% 36,370 2."
004000,20260515001167,segment_sales,"원천, 예상투자 회수기간 등 - '24년 선박 구매 계약을 체결하였으며, 관련 비용과 회수기간 등은 영업기밀과 관련되어 기재를 생략함 4. 사업 추진현황 - 동 사업 관련 암모니아사업부문을 신설하고 외항화물운송사업을 전담 및 추진 중 - 세부 내용은 영업기밀과 관련되어 기재를 생략함 5. 기존 사업과의 연관성 - 암모니아 해외 조달시 해상 운송으로 진행 중이며, 향후 물량 증가에 따라 해상 운송량 증가 전망됨- 이에 따라 자체 선박 운영 등 해상 운송 경쟁력이 전체 사업 경쟁력과 직결됨 6. 주요 위험"
004000,20260515001167,net_debt,"항목의 가치변동(공정가치)위험과 투자 및 재무활동으로부터 발생하는 이자수익/비용의 현금흐름이 변동될 위험으로 정의할 수 있습니다. 이러한 회사의 이자율변동위험은 주로 변동금리부 차입금에서 비롯되며, 회사는 이자율 변동으로 인한 불확실성과 금융비용의 최소화를 위하여 고금리 차입금 감축, 장/단기 차입구조 개선, 국내외 금리동향 모니터링 실시 및 대응방안 수립 등을 통해 이자율위험을 관리하고 있습니다. 한편, 회사는 당기말 현재 변동금리부 차입금이 없어 이자율변동위험이 재무제표에 미치는 영향은 중요하지"
004000,20260515001167,net_debt,"여 고금리 차입금 감축, 장/단기 차입구조 개선, 국내외 금리동향 모니터링 실시 및 대응방안 수립 등을 통해 이자율위험을 관리하고 있습니다. 한편, 회사는 당기말 현재 변동금리부 차입금이 없어 이자율변동위험이 재무제표에 미치는 영향은 중요하지 않다고 판단하고 있습니다. 나. 신용위험 신용위험은 통상적인 거래 및 투자활동에서 발생하며 거래상대방이 계약조건상 의무사항을 지키지 못하였을 때 발생합니다. 이러한 신용위험을 관리하기 위하여 거래상대방의 재무상태와 과거 경험 및 기타 요소들을 고려하여 주기적으로"
004000,20260515001167,net_debt,"으로 하고 있으며 기존에 거래가 없는 금융기관과의 신규 거래는 재무팀의 승인, 관리, 감독 하에 이루어지고 있습니다. 회사가 체결하는 금융계약은 부채비율 제한 조항, 담보 제공, 차입금 회수 등의 제약조건이 없는 계약을 위주로 체결하고 있으며, 기타의 경우 별도의 승인을 받아 거래하도록 되어 있습니다. 매출채권은 거래처에 대한 담보 설정을 통하여 적절하게 위험관리되고 있으며, 보고기간종료일 현재 금융자산별 신용위험에 대한 최대 노출 정도는 각 금융자산의 장부가액입니다. 다. 유동성위험 회사는 적정 유동"
004000,20260515001167,ebitda,"638 103.6% ※ 생산능력은 정기보수, 시황 등의 영향이 반영된 생산 계획입니다. 바. 생산설비의 현황 등 1) 생산설비의 현황 (단위: 천원) 구 분 기 초 취 득 처 분 감가상각비 대 체(주1) 외환차이 분기말 토지 56,789,417 - - - - - 56,789,417 건물 191,749,136 - - (2,104,253) 20,544,395 - 210,189,278 구축물 73,260,893 - - (1,960,997) 8,032,229 - 79,332,125 기계장치 496,468,540"
004000,20260515001167,ebitda,"838,715 (주1) 공동기업 확정급여제도의 재측정요소 등이 포함된 금액입니다. 9. 유형자산 (연결) 유형자산에 대한 세부 정보 공시 당분기 (단위 : 천원) 기초 취득 처분 감가상각비 대체 외환차이 분기말 대체 내역 설명 유형자산 토지 56,789,417 0 0 0 0 0 56,789,417 건물 191,749,136 0 0 (2,104,253) 20,544,395 0 210,189,278 구축물 73,260,893 0 0 (1,960,997) 8,032,229 0 79,332,125 기계장치 49"
004000,20260515001167,ebitda,",148,980 (13,536) (38,756,978) (2,067,673) 1,127 948,312,969 무형자산으로 대체되었습니다. 전분기 (단위 : 천원) 기초 취득 처분 감가상각비 대체 외환차이 분기말 대체 내역 설명 유형자산 토지 56,936,083 0 0 0 0 0 56,936,083 건물 175,062,474 0 0 (1,828,617) 0 0 173,233,857 구축물 70,867,968 0 (30,812) (1,791,330) 57,149 0 69,102,975 기계장치 389,126"
004000,20260515001167,nav,"-공정가치측정 금융자산 562 562 286 ㆍ기타포괄손익-공정가치측정 금융자산 14,047 14,047 15,560 ㆍ기타비유동금융자산 1,239 200,976 202,074 ㆍ관계기업 및 공동기업투자 305,530 310,339 308,757 ㆍ유형자산 948,313 976,001 847,936 ㆍ투자부동산 4,237 4,263 4,132 ㆍ사용권자산 69,358 71,597 191,438 ㆍ무형자산 20,615 19,647 22,555 ㆍ순확정급여자산 18,104 20,562 8,632 ㆍ기타비유동"
004000,20260515001167,nav,"가치측정 금융자산 562 562 286 ㆍ기타포괄손익-공정가치측정 금융자산 14,047 14,047 15,560 ㆍ기타비유동금융자산 1,158 200,897 202,006 ㆍ종속,관계기업 및 공동기업투자 104,868 104,868 110,465 ㆍ유형자산 946,513 974,186 846,154 ㆍ투자부동산 5,927 5,961 5,861 ㆍ사용권자산 68,484 70,749 190,666 ㆍ무형자산 20,571 19,600 22,495 ㆍ순확정급여자산 17,944 19,865 8,632 ㆍ기타비유동"
004000,20260515001167,nav,"62,065,025 기타포괄손익-공정가치측정 금융자산 14,046,556,334 14,046,556,334 기타비유동금융자산 1,238,751,877 200,976,278,073 관계기업 및 공동기업투자 305,530,258,683 310,339,308,878 유형자산 948,312,968,681 976,001,048,896 투자부동산 4,237,076,831 4,263,175,450 사용권자산 69,357,532,836 71,597,245,231 무형자산 20,614,878,025 19,646,785,"
004000,20260515001167,guidance,"경이 회사의 주된 사업에 미치는 영향 암모니아 사업 해상운송경쟁력 확보 25. 선박연료공급업 변경 취지 및 목적, 필요성 해운시장 탄소배출 규제 강화로 친환경 선박연료 수요 확대 전망,청정 암모니아 연료 공급 인프라 확보 및 수요 선제 대응 계획 사업목적 변경 제안 주체 이사회 해당 사업목적 변경이 회사의 주된 사업에 미치는 영향 신규 사업 진출을 위한 건으로 향후 선박연료 공급 관련 매출 발생 가능 26. 수소 및 수소에너지 사업 변경 취지 및 목적, 필요성 청정 수소 생산 및 향후 발전소, 모빌리"
004000,20260515001167,guidance,"3월 21일 2 선박연료공급업 2024년 03월 21일 3 수소 및 수소에너지 사업 2024년 03월 21일 4 선박대여업 2025년 03월 20일 5) 추가한 사업목적의 내용과 전망 등 사업목적 세부내용 내용 24. 외항화물운송사업 1. 사업분야 및 진출 목적 - 향후 청정암모니아 해상 운송 물동량 증가 예상에 따른 해상운송 경쟁력 강화 목적 2. 시장의 주요 특성ㆍ규모 및 성장성 - 글로벌 가스선박(LPG/암모니아) 약 210척 내외 운영중이며, 향후 청정암모니아 물동량 증가에 따라 '50년까지"
004000,20260515001167,guidance,"진 중 - 세부 내용은 영업기밀과 관련되어 기재를 생략함 5. 기존 사업과의 연관성 - 암모니아 해외 조달시 해상 운송으로 진행 중이며, 향후 물량 증가에 따라 해상 운송량 증가 전망됨- 이에 따라 자체 선박 운영 등 해상 운송 경쟁력이 전체 사업 경쟁력과 직결됨 6. 주요 위험 - 일반적인 선박 항해 중 사고 등 7. 향후 추진계획 가. 전체 진행단계 및 각 진행단계별 예상 완료시기 - 선박 인수 완료('24년) 나. 향후 1년 이내 추진 예정사항 - 절차 관련 내부 검토 다. 조직 및 인력 확보"
004000,20260515001167,margin_risk,"2025년 1월 ~ 12월 2024년 1월 ~ 12월 [매출액] 510,654 1,752,683 1,670,545 [영업이익] 32,665 74,361 50,373 [당기순이익(손실)] 44,691 106,093 36,381 [당기순이익(손실)의 귀속] ㆍ지배기업의 소유주지분 44,691 106,093 36,381 ㆍ비지배지분 - - - [기본주당순이익(손실)] (단위:원) 1,755 4,165 1,428 [희석주당순이익(손실)] (단위:원) 1,755 4,165 1,428 [연결에 포함된 회사수]"
004000,20260515001167,margin_risk,"손실)] 44,691 106,093 36,381 [당기순이익(손실)의 귀속] ㆍ지배기업의 소유주지분 44,691 106,093 36,381 ㆍ비지배지분 - - - [기본주당순이익(손실)] (단위:원) 1,755 4,165 1,428 [희석주당순이익(손실)] (단위:원) 1,755 4,165 1,428 [연결에 포함된 회사수] 4 4 4 ※ 상기 연결재무제표는 한국채택국제회계기준(K-IFRS) 작성기준에 따라 작성되었습니다. 나. 요약 재무정보 (단위 : 백만원) 구 분 제63기 1분기 제62기 제61"
004000,20260515001167,margin_risk,"2025년 1월 ~ 12월 2024년 1월 ~ 12월 [매출액] 509,823 1,750,345 1,671,977 [영업이익] 32,100 74,512 50,403 [당기순이익(손실)] 49,657 103,029 46,606 [기본주당순이익(손실)] (단위:원) 1,950 4,045 1,830 [희석주당순이익(손실)] (단위:원) 1,950 4,045 1,830 ※ 상기 재무제표는 한국채택국제회계기준(K-IFRS) 작성기준에 따라 작성되었습니다. 2. 연결재무제표 2-1. 연결 재무상태표 연결 재무"
004170,20260515001886,new_orders,"148 주요종속회사 기타통신판매업 (주)신세계라이브쇼핑 시스템 개선노후장비 교체 - AI기반 업무 자동화 - 노후 방송장비 교체 63 주요종속회사 합 계 5,853 4. 매출 및 수주상황 가. 매출 실적 (단위 : 백만원) 구 분 주요사업 제 70 기 1분기 제 69 기 제 68 기 매출액 비 율 매출액 비 율 매출액 비 율 백화점업 백화점 737,630 39.9% 2,661,149 38.4% 2,639,982 40.2% 도소매업 패션, 화장품등 309,263 16.7% 1,147,882 16.6%"
004170,20260515001886,new_orders,"이고 있습니다. 방송사업의 이익 효율화, 온라인 역량 강화, 고객만족도 개선, 자사몰 활성화를 위해 영업 및 상품구조 혁신, 시스템 개발 등을 지속적으로 추진하고 있습니다. 마. 수주상황 해당사항 없습니다. 5. 위험관리 및 파생거래 가. 시장위험과 위험관리(연결기준) (1) 자본위험관리 연결실체는 부채와 자본 잔액의 최적화를 통하여 주주이익을 극대화시키는 동시에 계속기업으로서 지속될 수 있도록 자본을 관리하고 있습니다. 연결실체의 전반적인 전략은 전기와 변동이 없습니다. (2) 금융위험관리 1) 시"
004170,20260515001886,new_orders,"에 관한 사항 가. 재무제표 재작성 등 유의사항 (1) 재무제표 재작성해당사항 없습니다.(2) 합병, 분할, 자산양수도, 영업양수도 등에 관한 사항1) 유스퀘어 터미널 사업부문 양수주요종속회사인 (주)광주신세계는 2024년 02월 28일 이사회 결의에 의거 2024년 07월 01일자로 광주 유스퀘어 터미널 사업부문을 금호고속으로부터 영업 양수하였습니다.(거래금액 4,700억). 자세한 사항은 2024년 7월 1일에 (주)광주신세계에서 공시한 '합병등종료보고서'를 참조하시기 바랍니다.2) 주식회사 어뮤"
004170,20260515001886,segment_sales,"특징, 사업의 계속성 등을 고려한 영업부문별 경영성과를 적절히 반영할 수 있도록 백화점업, 도소매업, 부동산 및 자동차 여객 터미널업, 호텔업, 면세업 등으로 세분화하였습니다. 사업부문 매출유형 회사명 백화점업 백화점판매 (주)신세계(주)신세계동대구복합환승센터 (주)대전신세계(주)광주신세계 도소매업 패션 및 화장품 제조 등 (주)신세계인터내셔날(주)신세계톰보이 외 가구소매 및 라이프스타일 (주)신세계까사 외 기타통신판매 (주)신세계라이브쇼핑 부동산 및 자동차여객터미널업 부동산 임대, 공급, 개발,여객터"
004170,20260515001886,segment_sales,"확대 등을 통해 지속적인 외형 성장과 수익성 개선을 추진해 나갈 계획입니다. - 기타통신판매 당사는 2013년 11월 11일에 화성산업 주식회사가 상품판매형 데이터 방송 채널사용사업부문을 물적분할하여 설립하였습니다. 당사는 상품판매형 데이터 방송사업을 영업목적으로 하고 있으며, 2015년 1월 5일 스카이라이프에 데이터방송을 개시하였습니다. 당사는 2015년 10월 26일에 회사명을 주식회사 드림커머스에서 주식회사 신세계티비쇼핑으로 변경하였으며, 2022년 1월 13일에 회사명을 주식회사 신세계티비쇼핑"
004170,20260515001886,segment_sales,"5성급 서비스를 제공하며 많은 호응을 얻고 있습니다. - 리조트 당사는 2023년 6월 30일 이마트가 보유하고 있는 지분 100%의 자회사인 (주)신세계영랑호리조트로부터 리조트 사업부문 일체를 양수하였습니다.영랑호리조트는 대한민국의 명산 설악산과 아름다운 호수 영랑호, 푸른 동해바다를 동시에 조망할 수 있는 최고의 위치에 자리잡고 있으며, 주변에 8km에 이르는 호수 산책길과 9홀 골프장 등 고객에게 휴식공간을 제공하고 있습니다. [면세업] 당사는 신세계그룹의 관광, 서비스 전문 계열사인 (주)신세계조"
004170,20260515001886,net_debt,"의 변동위험을 회피하기 위하여 통화스왑계약을 체결하였으며, 통화스왑계약의 공정가치로 평가한 금액은 금융손익으로 처리하였습니다. (나) 이자율위험 연결실체의 이자율위험은 대부분 단기차입금 및 장기차입금에서 비롯됩니다. 변동이자율로 발행된 차입금으로 인하여 연결실체는 현금흐름 이자율위험에 노출되어 있으며 동 이자율위험의 일부는 변동이자부 현금성자산으로부터의 이자율위험과 상쇄됩니다. 또한 고정이자율로 발행된 차입금으로 인하여 연결실체는 공정가액 이자율위험에 노출되어 있습니다. 연결실체는 이자율에 대한 노출에"
004170,20260515001886,net_debt,"발행된 차입금으로 인하여 연결실체는 현금흐름 이자율위험에 노출되어 있으며 동 이자율위험의 일부는 변동이자부 현금성자산으로부터의 이자율위험과 상쇄됩니다. 또한 고정이자율로 발행된 차입금으로 인하여 연결실체는 공정가액 이자율위험에 노출되어 있습니다. 연결실체는 이자율에 대한 노출에 대해 다각적인 분석을 실시하고 있습니다. 재융자,기존 차입금의 갱신, 대체적인 융자 및 위험회피 등을 고려한 다양한 시나리오를 시뮬레이션하고 있습니다. 이러한 시나리오를 바탕으로 연결실체는 정의된 이자율 변동에 따른 손익 효과"
004170,20260515001886,net_debt,"한 고정이자율로 발행된 차입금으로 인하여 연결실체는 공정가액 이자율위험에 노출되어 있습니다. 연결실체는 이자율에 대한 노출에 대해 다각적인 분석을 실시하고 있습니다. 재융자,기존 차입금의 갱신, 대체적인 융자 및 위험회피 등을 고려한 다양한 시나리오를 시뮬레이션하고 있습니다. 이러한 시나리오를 바탕으로 연결실체는 정의된 이자율 변동에 따른 손익 효과를 계산하고 있습니다. 각각의 시뮬레이션에 있어 동일한 이자율변동이 모든 통화의 경우에 대하여 적용됩니다. 이러한 시나리오들은 주요 이자부 포지션을 나타내는"
004170,20260515001886,ebitda,"영업이익(손실) (70,595) 80,558 18,299 112,090 140,352 25,604 27,169 1,285 10,626 (1,850) (5,361) 197,825 감가상각비 2,068 31,580 13,172 39,419 86,239 19,871 7,635 4,980 4,253 147 (3,453) 119,672 무형자산상각비 3,562 109 0 877 4,548 3,990 75 40 1,432 81 2,860 13,026 당기순손익 15,877 69,469 9,790 92,055 18"
004170,20260515001886,ebitda,"영업이익(손실) (50,029) 63,500 11,110 82,574 107,155 10,189 24,950 (413) (2,314) (2,446) (4,788) 132,333 감가상각비 2,059 19,298 14,664 39,974 75,995 17,276 7,607 5,065 3,325 175 (3,221) 106,222 무형자산상각비 1,522 50 0 329 1,901 3,985 58 44 1,378 2,610 2,703 12,679 당기순손익 24,190 54,201 2,389 62,861"
004170,20260515001886,ebitda,"1,550 7,794,755 사업결합을 통한 취득 이외의 증가, 유형자산 864 0 61,473 12,484 74,821 처분, 유형자산 0 0 (38) (978) (1,016) 감가상각비, 유형자산 0 (28,304) 0 (63,852) (92,156) 대체에 따른 증가(감소), 유형자산 8,039 (923) (44,048) 38,697 1,765 대체에 따른 증가(감소), 유형자산 투자부동산과의 대체에 따른 증가(감소),유형자산 6,151 사용권자산과의 대체에 따른 증가(감소), 유형자산 0 무형자산"
004170,20260515001886,nav,"매출채권및기타채권 - - 480 당기손익-공정가치측정금융자산 194,610 202,557 188,518 기타포괄손익-공정가치측정금융자산 984,898 763,802 476,582 관계기업및공동기업투자 921,851 945,707 930,264 유형자산 7,778,187 7,794,755 7,795,444 투자부동산 896,750 908,294 923,553 사용권자산 1,182,019 1,182,402 1,134,791 무형자산 635,897 642,195 574,056 파생상품자산 18,054 3,47"
004170,20260515001886,nav,"및기타채권 13 25 170 당기손익-공정가치측정금융자산 13,472 13,473 13,471 기타포괄손익-공정가치측정금융자산 984,898 763,802 476,583 종속기업,관계기업및공동기업투자 4,073,715 4,074,334 4,140,895 유형자산 2,424,179 2,437,691 2,402,214 투자부동산 260,586 261,055 271,687 사용권자산 671,600 680,435 623,352 무형자산 95,848 99,364 21,874 금융리스채권 57 142 468 파생상"
004170,20260515001886,nav,"익-공정가치측정금융자산 194,610,197,548 202,556,535,299 기타포괄손익-공정가치 측정 비유동금융자산 984,898,066,320 763,801,767,660 관계기업및공동기업투자 921,850,961,728 945,707,119,799 유형자산 7,778,187,234,771 7,794,754,547,419 투자부동산 896,749,555,749 908,293,606,263 사용권자산 1,182,018,892,870 1,182,402,137,080 무형자산 635,896,783,10"
004170,20260515001886,guidance,"점의 인수/합병 및 경영제휴 등을 통한 시장 재편현상은 지속될 것으로 예상됩니다. 또한 고객들의 다양한 니즈를 충족시켜 다른 유통업태들과 차별성을 강조하는 형태로의 진화가 계속될 전망입니다. 2) 산업의 성장성 백화점 산업은 고금리, 고물가로 인한 소비 심리 위축으로 인한 성장률 둔화 기조 속에서 대형 점포 중심의 매출 쏠림과 양극화가 더욱 심화 되고 있습니다. 그러나 이에 대응하여 백화점 업계는 외국인 관광객 유입과 체험형 공간 리뉴얼을 핵심 동력으로 삼아 이를 극복해나가고 있습니다. ※ 백화점 매"
004170,20260515001886,guidance,"위해 장기간의 대규모 투자를 요하는 사업특성상 국내외 잠재기업의 시장 진입 가능성은 낮은 수준이며, 대체품의 성격을 지닌 고급전문점이 국내에서 활성화될 가능성도높지 않은 것으로 전망되고 있어, 백화점 업계는 잠재적 진출기업이나 대체재에 의해 경쟁위험이 증가할 가능성은 전반적으로 낮은 편입니다.백화점 업계는 일부 상위 업체들간의 경쟁으로 압축되어 있습니다. 앞으로도 브랜드 인지도, 구매협상력, 전국적으로 구축된 네트워크, 양질의 상권에 시장선점을 통해 확보한 경쟁력을 바탕으로 대형 백화점들의 시장점유"
004170,20260515001886,guidance,"3) 경기변동의 특성 및 계절성 패션사업은 내수 위주의 산업구조로 국내 경기 변화에 대한 민감도가 타 산업 대비 높은 편입니다. 한국은행에서 조사한 소비자 심리지수 및 의류비 지출전망 추이에 따르면, 개인들의 의류에 대한 예상 소비 지출은 소비자들의 경제에 대한 전반적 인식을 종합적으로 파악할 수 있는 지표인 소비자 심리와 높은 상관관계를 나타내고 있습니다. 또한 개인들의 소비지출은 가처분소득과 밀접한 관계를 나타내고 있어, 패션 및 의류산업은 경기변동과 높은 상관관계가 있다고 할 수 있습니다. 한편"
004170,20260515001886,margin_risk,"국내 경기변동, 특히 민간소비 동향에영향을 미치는 소득, 금리, 인플레이션, 성장률, 실업률 등의 요소와 밀접한 상관관계를 보이고 있습니다. 또한 주요 품목인 의류, 잡화 등 고마진 상품은 여타 품목에 비해 상대적으로 경기변동에 민감하다는 특성을 가지고 있습니다. 그러나 백화점 업계는 경기변동에 크게 영향을 받지 않는 고소득층을 주요 고객으로 삼는 고급화 전략을 지향하여, 경기변동에 따른 영향이 점차 줄어 들고 있습니다. 계절적 요인으로는 비교적 개별단가가 높은 겨울 의류상품의 판매, 바겐세일, 사"
004170,20260515001886,margin_risk,",682 1,027,745,253,682 판매비와관리비 957,022,944,617 957,022,944,617 895,411,753,944 895,411,753,944 영업이익(손실) 197,824,793,751 197,824,793,751 132,333,499,738 132,333,499,738 금융이익 70,457,108,311 70,457,108,311 39,693,484,529 39,693,484,529 금융원가 79,790,181,560 79,790,181,560 59,388,465,622"
004170,20260515001886,margin_risk,"693,484,529 39,693,484,529 금융원가 79,790,181,560 79,790,181,560 59,388,465,622 59,388,465,622 지분법투자이익(손실) (2,622,259,167) (2,622,259,167) (7,519,398,512) (7,519,398,512) 기타영업외수익 2,783,979,306 2,783,979,306 3,878,091,605 3,878,091,605 기타영업외비용 3,707,856,852 3,707,856,852 4,208,473,089"
005380,20260515002418,backlog,"75억원이며 디펜스솔루션부문은 8,040억원으로 매출액의 55%, 레일솔루션부문은 5,432억원으로 매출액의 37%, 그리고 에코플랜트부문은 1,103억원으로 매출액의 8%이며, 수주잔고는 31조 1,749억원을 확보하고 있습니다. 2. (제조서비스업)주요 제품 및 서비스 차량부문과 기타부문의 주요 재무정보는 아래와 같습니다. (단위 : 백만원, %) 구분 2026년 1분기(제59기) 2025년(제58기) 2024년(제57기) 금액 비중 금액 비중 금액 비중 차량부문 매출액 34,538,028 75.2"
005380,20260515002418,backlog,"확대, 고부가 가치 차량의 개발, 선진 업체와의 전략적 제휴 강화 등의 판매 전략을 추진하고 있습니다. 다. 수주 상황 (단위 : 백만원) 품목 수주일자 납기 수주총액 기납품액 수주잔고 수량 금액 수량 금액 수량 금액 철도A 2016-01-21 *2 - 431,771 - 294,034 - 137,738 철도B 2016-03-10 2031-06-30 - 203,573 - 191,872 - 11,701 철도C 2004-11-01 2030-12-31 - 227,544 - 219,883 - 7,661 철도I"
005380,20260515002418,backlog,"백만원) 총장부금액 손상차손누계액 장부금액 합계 매출채권 외의 유동채권 5,906,005 (34,640) 5,871,365 매출채권 외의 유동채권 단기미수금 4,641,995 단기미청구공사 1,226,075 단기임차보증금 17,775 단기보증예치금 9,892 기타유동채권, 기타 10,268 매출채권 외의 비유동채권 2,305,118 0 2,305,118 매출채권 외의 비유동채권 장기미수금 1,347,583 장기미청구공사 0 장기임차보증금 497,525 장기보증예치금 459,982 기타비유동채권, 기타"
005380,20260515002418,new_orders,"75억원이며 디펜스솔루션부문은 8,040억원으로 매출액의 55%, 레일솔루션부문은 5,432억원으로 매출액의 37%, 그리고 에코플랜트부문은 1,103억원으로 매출액의 8%이며, 수주잔고는 31조 1,749억원을 확보하고 있습니다. 2. (제조서비스업)주요 제품 및 서비스 차량부문과 기타부문의 주요 재무정보는 아래와 같습니다. (단위 : 백만원, %) 구분 2026년 1분기(제59기) 2025년(제58기) 2024년(제57기) 금액 비중 금액 비중 금액 비중 차량부문 매출액 34,538,028 75."
005380,20260515002418,new_orders,"일부 차종 등이 상이함.※ 해외의 경우 북미지역(미국), 유럽지역(독일), 아시아 태평양지역(호주) 대표 시장의 판매가격에 환율을 적용한 단순 평균가격임.※ 상기 기타부문은 최근 수주한 제품을 단순합산하여 1량으로 환산한 금액임.※ 철도차량은 기관차, 고속열차, 전동차 등 수주차종별, 발주사양별 가격편차가 크게 발생하여 상기의 수치로 가격변동 추이를 판단하기는 어려움. 3. (제조서비스업)원재료 및 생산설비 가. 주요 원재료 현황 (단위 : 억원) 부문 구분 매입유형 주요품목 매입액 비율(%) 비고"
005380,20260515002418,new_orders,"952 146,172 147,265 ※ 상기 차량부문 투자액은 연구개발투자 등을 포함하였으며, 기타부문은 현대로템의 시설/설비투자에 한정한 투자액임. 4. (제조서비스업)매출 및 수주상황 가. 매출실적 연결실체의 제조서비스 사업 중 승용, RV, 소형상용, 대형상용 등의 자동차와 자동차부품 생산 및 판매, 차량정비 등의 사업을 운영하는 차량부문과 철도차량 제작 등의 사업을 운영하는 기타부문의 매출액 및 매출 비중은 다음과 같습니다.① 부문별 매출현황 (단위 : 백만원, %) 주요제품 구분 2026년"
005380,20260515002418,segment_sales,"사업을 운영하는 기타부문으로 구성되어 있습니다. 각 부문별 제품 및 상품의 가격변동 현황은 단순 판매가격의 평균을 나타낸 것이며, 세부내용은 아래와 같습니다. (단위 : 천원) 사업부문 구 분 2026년 1분기(제59기) 2025년(제58기) 2024년(제57기) 차량부문 국내완성차 승용 56,436 56,170 53,978 RV 56,470 55,810 53,434 소형상용 42,121 42,121 40,473 대형상용 156,451 156,312 148,992 해외완성차 승용 80,025 75,91"
