ticker,name,available_date,fiscal_period,pbr,per,roe,roa,debt_ratio,operating_cash_flow_to_net_income,per_value_z,pbr_value_z,value_score,roe_quality_z,roa_quality_z,debt_ratio_quality_z,operating_cash_flow_to_net_income_quality_z,quality_score,composite_score,composite_weight_coverage,factor_scope,sector,weight,weighting_method,constraint_note,portfolio_note
161390,한국타이어앤테크놀로지(주),2025-03-31,2024-12,0.7851716530985533,6.437673312532556,0.1282,0.0874015986379556,0.3954564956067161,1.574596659684436,0.3819365177306121,0.2757707356939745,0.3288536267122933,0.5743673533693843,0.8746092594479377,0.4222620539411226,0.1724572857739945,0.5109239881331098,0.4281647329418295,0.55,fundamental_value_quality_mvp,Consumer Discretionary,0.020063466202868804,score_weight,"Applied max_single_name_weight=5.0%, max_sector_weight=25.0%.","KOSPI200 current-universe Value/Quality MVP preview. Momentum, Low Volatility, liquidity and transaction costs are not applied yet."
078930,(주)지에스,2025-03-31,2024-12,0.5707141962341357,6.626565991496272,0.0883,0.0804517961187648,0.0705190595720791,1.0105388543469436,0.3771231999641577,0.4324422098627556,0.4047827049134567,0.3561128772586152,0.7846890143329053,0.5823347467932446,0.0463883264560734,0.4423812412102096,0.4252909974389582,0.55,fundamental_value_quality_mvp,Energy & Chemicals,0.037826398552773255,score_weight,"Applied max_single_name_weight=5.0%, max_sector_weight=25.0%.","KOSPI200 current-universe Value/Quality MVP preview. Momentum, Low Volatility, liquidity and transaction costs are not applied yet."
003240,태광산업(주),2025-03-31,2024-12,0.2012101024835861,3.5905266434566685,0.0576999999999999,0.0482037502885991,0.1625477511919666,1.0737000287227765,0.4544868236564274,0.7023827002785179,0.5784347619674727,0.1887297452037391,0.3674466283050895,0.5369990025742171,0.0605050773413744,0.288420113356105,0.4202449536339994,0.55,fundamental_value_quality_mvp,Energy & Chemicals,0.0373775913472821,score_weight,"Applied max_single_name_weight=5.0%, max_sector_weight=25.0%.","KOSPI200 current-universe Value/Quality MVP preview. Momentum, Low Volatility, liquidity and transaction costs are not applied yet."
035250,(주)강원랜드,2025-03-31,2024-12,0.8814583868275241,7.463144731331917,0.1213,0.0977207630669045,0.2086292512989336,1.0670867319359576,0.3558057019352244,0.2054286513627596,0.280617176648992,0.5366240981021084,1.0081241028224293,0.514298048498857,0.0590269815935885,0.5295183077542458,0.4163814299791304,0.55,fundamental_value_quality_mvp,Consumer Discretionary,0.019511309795390012,score_weight,"Applied max_single_name_weight=5.0%, max_sector_weight=25.0%.","KOSPI200 current-universe Value/Quality MVP preview. Momentum, Low Volatility, liquidity and transaction costs are not applied yet."
000210,디엘(주),2025-03-31,2024-12,0.217775530161429,3.589859502119854,0.0624,0.053230088202632,0.1396577341436557,0.3912936052136472,0.4545038235913474,0.6902808596035872,0.5723923415974673,0.2144389190814493,0.4324800642930582,0.5482752245850399,-0.0920152261267887,0.2757947454581896,0.4106118346124067,0.55,fundamental_value_quality_mvp,Constructions,0.036520798700338364,score_weight,"Applied max_single_name_weight=5.0%, max_sector_weight=25.0%.","KOSPI200 current-universe Value/Quality MVP preview. Momentum, Low Volatility, liquidity and transaction costs are not applied yet."
064400,(주)엘지씨엔에스,2025-03-31,2024-12,,,0.1825,0.0792313491588525,1.1854421623513571,2.045117747967202,0.2509481430293276,0.3582107209898766,0.3045794320096021,0.8713903622118595,0.7688982217913658,0.0330944205234884,0.2776204505695818,0.4877508637740738,0.4044911220629503,0.55,fundamental_value_quality_mvp,IT,0.03597640788624423,score_weight,"Applied max_single_name_weight=5.0%, max_sector_weight=25.0%.","KOSPI200 current-universe Value/Quality MVP preview. Momentum, Low Volatility, liquidity and transaction costs are not applied yet."
032640,(주)엘지유플러스,2025-03-31,2024-12,0.5227177502194218,9.538019009928838,0.0553,0.0252418881945536,1.171136984712153,6.916631596755945,0.3029342551268057,0.4675059192899431,0.3852200872083744,0.175601656415122,0.0703538314820587,0.0401415257582058,1.3664214128258798,0.4131296066203166,0.4004434614330701,0.55,fundamental_value_quality_mvp,Communication Services,0.03561639926834681,score_weight,"Applied max_single_name_weight=5.0%, max_sector_weight=25.0%.","KOSPI200 current-universe Value/Quality MVP preview. Momentum, Low Volatility, liquidity and transaction costs are not applied yet."
002380,(주)케이씨씨,2025-03-31,2024-12,0.356868365240082,3.6660671281707193,0.1017,0.0554245015919455,0.7563288778031816,0.7802056801420126,0.4525619192125101,0.5886668619524599,0.5206143905824849,0.4294113729950639,0.4608725530444874,0.2444868652799099,-0.0050919709418765,0.2824197050943962,0.390690016679891,0.55,fundamental_value_quality_mvp,Constructions,0.03474890456303233,score_weight,"Applied max_single_name_weight=5.0%, max_sector_weight=25.0%.","KOSPI200 current-universe Value/Quality MVP preview. Momentum, Low Volatility, liquidity and transaction costs are not applied yet."
259960,(주)크래프톤,2025-03-31,2024-12,2.190798566912433,10.87785798384644,0.2214999999999999,0.1775294011807636,0.1344589232755298,0.6374355586830239,0.2687928009808544,-0.7511072471861507,-0.2411572231026481,1.0847218050268963,2.040730753396826,0.5508362950035345,-0.037001609393309,0.909821811008487,0.3866495227761528,0.55,fundamental_value_quality_mvp,Communication Services,0.034389533370899845,score_weight,"Applied max_single_name_weight=5.0%, max_sector_weight=25.0%.","KOSPI200 current-universe Value/Quality MVP preview. Momentum, Low Volatility, liquidity and transaction costs are not applied yet."
300720,한일시멘트(주),2025-03-31,2024-12,0.6495932388522281,7.5387241408571235,0.0883999999999999,0.0620969280086813,0.3876295140641941,1.847136255378123,0.3538798056186409,0.3748172801042554,0.3643485428614481,0.3566598809581403,0.5472039584690489,0.4261178300797693,0.2333708710074658,0.390838135128606,0.3787974113708069,0.55,fundamental_value_quality_mvp,Constructions,0.03369114780128284,score_weight,"Applied max_single_name_weight=5.0%, max_sector_weight=25.0%.","KOSPI200 current-universe Value/Quality MVP preview. Momentum, Low Volatility, liquidity and transaction costs are not applied yet."
069960,(주)현대백화점,2025-03-31,2024-12,0.2403921151966251,5.2624254741926535,0.0475999999999999,0.0263182761424485,0.7357086225561126,2.604238905403956,0.4118839001876907,0.6737583577986352,0.542821128993163,0.1334823715516397,0.0842807118281272,0.2546449431701552,0.4025860512290889,0.2187485194447528,0.3660542510576665,0.55,fundamental_value_quality_mvp,Consumer Discretionary,0.017153017353976566,score_weight,"Applied max_single_name_weight=5.0%, max_sector_weight=25.0%.","KOSPI200 current-universe Value/Quality MVP preview. Momentum, Low Volatility, liquidity and transaction costs are not applied yet."
051600,한전케이피에스(주),2025-03-31,2024-12,1.5030706813773185,11.607488605344598,0.1322,0.1020227266847499,0.2692413459287278,3.1476854963099212,0.2502005291539465,-0.2486889903013638,0.0007557694262913,0.5962475013504138,1.0637851985045623,0.4844389429270245,0.5240483295843977,0.6671299930915997,0.3642326186982777,0.55,fundamental_value_quality_mvp,Constructions,0.03239572030390518,score_weight,"Applied max_single_name_weight=5.0%, max_sector_weight=25.0%.","KOSPI200 current-universe Value/Quality MVP preview. Momentum, Low Volatility, liquidity and transaction costs are not applied yet."
